playerOne,gamesWon,gamesLost,gamesPlayed,winRatio,lane,playerTwo
Bard,31,31,62,50,UTILITY,Twitch
Blitzcrank,94,73,167,56.2874251497006,UTILITY,Twitch
Brand,95,68,163,58.2822085889571,UTILITY,Twitch
Braum,32,23,55,58.1818181818182,UTILITY,Twitch
Caitlyn,1,1,2,50,UTILITY,Twitch
Cassiopeia,2,1,3,66.6666666666667,UTILITY,Twitch
Chogath,1,3,4,25,UTILITY,Twitch
Diana,0,1,1,0,UTILITY,Twitch
DrMundo,1,4,5,20,UTILITY,Twitch
Ekko,1,0,1,100,UTILITY,Twitch
Elise,1,2,3,33.3333333333333,UTILITY,Twitch
Ezreal,0,1,1,0,UTILITY,Twitch
Fiddlesticks,7,8,15,46.6666666666667,UTILITY,Twitch
Fiora,0,1,1,0,UTILITY,Twitch
Galio,13,11,24,54.1666666666667,UTILITY,Twitch
Gangplank,0,1,1,0,UTILITY,Twitch
Garen,1,0,1,100,UTILITY,Twitch
Gragas,4,4,8,50,UTILITY,Twitch
Gwen,0,1,1,0,UTILITY,Twitch
Hecarim,1,0,1,100,UTILITY,Twitch
Heimerdinger,1,2,3,33.3333333333333,UTILITY,Twitch
Illaoi,2,0,2,100,UTILITY,Twitch
Ivern,1,3,4,25,UTILITY,Twitch
Janna,69,54,123,56.0975609756098,UTILITY,Twitch
JarvanIV,2,0,2,100,UTILITY,Twitch
Jinx,1,0,1,100,UTILITY,Twitch
Kaisa,1,1,2,50,UTILITY,Twitch
Kalista,0,1,1,0,UTILITY,Twitch
Karma,81,84,165,49.0909090909091,UTILITY,Twitch
Karthus,4,3,7,57.1428571428571,UTILITY,Twitch
Katarina,0,1,1,0,UTILITY,Twitch
Kayle,1,1,2,50,UTILITY,Twitch
Kayn,0,1,1,0,UTILITY,Twitch
Kennen,1,1,2,50,UTILITY,Twitch
Leblanc,4,3,7,57.1428571428571,UTILITY,Twitch
LeeSin,3,1,4,75,UTILITY,Twitch
Leona,104,95,199,52.2613065326633,UTILITY,Twitch
Lillia,0,1,1,0,UTILITY,Twitch
Lissandra,3,2,5,60,UTILITY,Twitch
Lucian,0,1,1,0,UTILITY,Twitch
Lulu,154,152,306,50.3267973856209,UTILITY,Twitch
Lux,158,161,319,49.5297805642633,UTILITY,Twitch
Malphite,5,8,13,38.4615384615385,UTILITY,Twitch
Malzahar,1,1,2,50,UTILITY,Twitch
Maokai,14,13,27,51.8518518518518,UTILITY,Twitch
MasterYi,0,1,1,0,UTILITY,Twitch
MissFortune,14,15,29,48.2758620689655,UTILITY,Twitch
MonkeyKing,1,0,1,100,UTILITY,Twitch
Mordekaiser,2,1,3,66.6666666666667,UTILITY,Twitch
Morgana,110,116,226,48.6725663716814,UTILITY,Twitch
Nami,154,129,283,54.416961130742,UTILITY,Twitch
Nasus,2,1,3,66.6666666666667,UTILITY,Twitch
Nautilus,110,96,206,53.3980582524272,UTILITY,Twitch
Neeko,11,9,20,55,UTILITY,Twitch
Nidalee,2,3,5,40,UTILITY,Twitch
Nilah,0,1,1,0,UTILITY,Twitch
Nocturne,1,0,1,100,UTILITY,Twitch
Nunu,1,2,3,33.3333333333333,UTILITY,Twitch
Orianna,2,1,3,66.6666666666667,UTILITY,Twitch
Ornn,0,4,4,0,UTILITY,Twitch
Pantheon,43,29,72,59.7222222222222,UTILITY,Twitch
Poppy,3,5,8,37.5,UTILITY,Twitch
Pyke,161,164,325,49.5384615384615,UTILITY,Twitch
Qiyana,0,1,1,0,UTILITY,Twitch
Quinn,0,1,1,0,UTILITY,Twitch
Rakan,39,55,94,41.4893617021277,UTILITY,Twitch
RekSai,2,0,2,100,UTILITY,Twitch
Rell,28,16,44,63.6363636363636,UTILITY,Twitch
Renata,88,74,162,54.320987654321,UTILITY,Twitch
Rengar,1,2,3,33.3333333333333,UTILITY,Twitch
Riven,1,0,1,100,UTILITY,Twitch
Sejuani,1,4,5,20,UTILITY,Twitch
Senna,200,175,375,53.3333333333333,UTILITY,Twitch
Seraphine,50,50,100,50,UTILITY,Twitch
Sett,3,6,9,33.3333333333333,UTILITY,Twitch
Shaco,17,13,30,56.6666666666667,UTILITY,Twitch
Shen,8,5,13,61.5384615384615,UTILITY,Twitch
Singed,1,4,5,20,UTILITY,Twitch
Sion,1,3,4,25,UTILITY,Twitch
Sona,53,43,96,55.2083333333333,UTILITY,Twitch
Soraka,97,72,169,57.396449704142,UTILITY,Twitch
Swain,59,48,107,55.1401869158878,UTILITY,Twitch
Sylas,5,2,7,71.4285714285714,UTILITY,Twitch
Syndra,3,2,5,60,UTILITY,Twitch
TahmKench,6,8,14,42.8571428571429,UTILITY,Twitch
Taliyah,1,5,6,16.6666666666667,UTILITY,Twitch
Taric,23,20,43,53.4883720930233,UTILITY,Twitch
Teemo,8,3,11,72.7272727272727,UTILITY,Twitch
Thresh,105,109,214,49.0654205607477,UTILITY,Twitch
Trundle,1,0,1,100,UTILITY,Twitch
TwistedFate,2,2,4,50,UTILITY,Twitch
Urgot,0,1,1,0,UTILITY,Twitch
Varus,0,1,1,0,UTILITY,Twitch
Veigar,14,6,20,70,UTILITY,Twitch
Velkoz,36,24,60,60,UTILITY,Twitch
Vex,6,4,10,60,UTILITY,Twitch
Vi,1,1,2,50,UTILITY,Twitch
Warwick,0,2,2,0,UTILITY,Twitch
Xayah,1,1,2,50,UTILITY,Twitch
Xerath,47,46,93,50.5376344086022,UTILITY,Twitch
XinZhao,1,1,2,50,UTILITY,Twitch
Yasuo,1,1,2,50,UTILITY,Twitch
Yone,2,3,5,40,UTILITY,Twitch
Yuumi,205,147,352,58.2386363636364,UTILITY,Twitch
Zac,3,2,5,60,UTILITY,Twitch
Zed,3,0,3,100,UTILITY,Twitch
Zeri,0,3,3,0,UTILITY,Twitch
Ziggs,1,6,7,14.2857142857143,UTILITY,Twitch
Zilean,46,41,87,52.8735632183908,UTILITY,Twitch
Zoe,5,3,8,62.5,UTILITY,Twitch
Zyra,46,48,94,48.936170212766,UTILITY,Twitch
Aatrox,142,103,245,57.9591836734694,TOP,Udyr
Ahri,0,1,1,0,TOP,Udyr
Akali,46,35,81,56.7901234567901,TOP,Udyr
Akshan,16,23,39,41.025641025641,TOP,Udyr
Anivia,1,0,1,100,TOP,Udyr
Annie,2,0,2,100,TOP,Udyr
Aphelios,2,0,2,100,TOP,Udyr
Ashe,0,3,3,0,TOP,Udyr
AurelionSol,0,1,1,0,TOP,Udyr
Azir,0,4,4,0,TOP,Udyr
Bard,1,3,4,25,TOP,Udyr
Blitzcrank,3,0,3,100,TOP,Udyr
Brand,1,0,1,100,TOP,Udyr
Braum,0,1,1,0,TOP,Udyr
Caitlyn,2,1,3,66.6666666666667,TOP,Udyr
Camille,53,49,102,51.9607843137255,TOP,Udyr
Cassiopeia,3,2,5,60,TOP,Udyr
Chogath,38,41,79,48.1012658227848,TOP,Udyr
Corki,1,1,2,50,TOP,Udyr
Darius,162,129,291,55.6701030927835,TOP,Udyr
Diana,0,3,3,0,TOP,Udyr
Draven,2,4,6,33.3333333333333,TOP,Udyr
DrMundo,42,24,66,63.6363636363636,TOP,Udyr
Ekko,0,1,1,0,TOP,Udyr
Elise,2,0,2,100,TOP,Udyr
Ezreal,0,5,5,0,TOP,Udyr
Fiora,74,73,147,50.3401360544218,TOP,Udyr
Fizz,0,2,2,0,TOP,Udyr
Galio,0,2,2,0,TOP,Udyr
Gangplank,112,84,196,57.1428571428571,TOP,Udyr
Garen,91,81,172,52.9069767441861,TOP,Udyr
Gnar,33,38,71,46.4788732394366,TOP,Udyr
Gragas,34,29,63,53.968253968254,TOP,Udyr
Graves,16,12,28,57.1428571428571,TOP,Udyr
Gwen,45,37,82,54.8780487804878,TOP,Udyr
Hecarim,2,2,4,50,TOP,Udyr
Heimerdinger,6,9,15,40,TOP,Udyr
Illaoi,51,48,99,51.5151515151515,TOP,Udyr
Irelia,55,64,119,46.218487394958,TOP,Udyr
Ivern,1,0,1,100,TOP,Udyr
Janna,2,1,3,66.6666666666667,TOP,Udyr
JarvanIV,2,1,3,66.6666666666667,TOP,Udyr
Jax,81,68,149,54.3624161073826,TOP,Udyr
Jayce,17,14,31,54.8387096774194,TOP,Udyr
Jhin,3,2,5,60,TOP,Udyr
Kaisa,1,0,1,100,TOP,Udyr
Kalista,2,3,5,40,TOP,Udyr
Karma,8,3,11,72.7272727272727,TOP,Udyr
Karthus,3,3,6,50,TOP,Udyr
Kassadin,1,0,1,100,TOP,Udyr
Katarina,3,1,4,75,TOP,Udyr
Kayle,82,79,161,50.9316770186335,TOP,Udyr
Kayn,5,2,7,71.4285714285714,TOP,Udyr
Kennen,11,17,28,39.2857142857143,TOP,Udyr
Khazix,1,0,1,100,TOP,Udyr
Kled,19,17,36,52.7777777777778,TOP,Udyr
KogMaw,1,0,1,100,TOP,Udyr
Leblanc,0,1,1,0,TOP,Udyr
LeeSin,2,3,5,40,TOP,Udyr
Lillia,21,17,38,55.2631578947368,TOP,Udyr
Lissandra,2,2,4,50,TOP,Udyr
Lucian,3,2,5,60,TOP,Udyr
Lulu,0,1,1,0,TOP,Udyr
Lux,2,1,3,66.6666666666667,TOP,Udyr
Malphite,31,35,66,46.969696969697,TOP,Udyr
Malzahar,4,4,8,50,TOP,Udyr
Maokai,9,6,15,60,TOP,Udyr
MasterYi,1,6,7,14.2857142857143,TOP,Udyr
MissFortune,0,1,1,0,TOP,Udyr
MonkeyKing,19,24,43,44.1860465116279,TOP,Udyr
Mordekaiser,115,97,212,54.2452830188679,TOP,Udyr
Morgana,0,1,1,0,TOP,Udyr
Nami,0,1,1,0,TOP,Udyr
Nasus,70,49,119,58.8235294117647,TOP,Udyr
Nautilus,1,1,2,50,TOP,Udyr
Neeko,5,3,8,62.5,TOP,Udyr
Nidalee,1,0,1,100,TOP,Udyr
Nilah,2,2,4,50,TOP,Udyr
Nocturne,0,1,1,0,TOP,Udyr
Nunu,0,1,1,0,TOP,Udyr
Olaf,41,35,76,53.9473684210526,TOP,Udyr
Ornn,52,60,112,46.4285714285714,TOP,Udyr
Pantheon,25,23,48,52.0833333333333,TOP,Udyr
Poppy,11,3,14,78.5714285714286,TOP,Udyr
Quinn,25,18,43,58.1395348837209,TOP,Udyr
Rakan,1,0,1,100,TOP,Udyr
Rammus,1,3,4,25,TOP,Udyr
Renekton,71,53,124,57.258064516129,TOP,Udyr
Rengar,9,14,23,39.1304347826087,TOP,Udyr
Riven,54,45,99,54.5454545454545,TOP,Udyr
Rumble,9,7,16,56.25,TOP,Udyr
Ryze,6,5,11,54.5454545454545,TOP,Udyr
Samira,3,1,4,75,TOP,Udyr
Sejuani,18,26,44,40.9090909090909,TOP,Udyr
Senna,1,1,2,50,TOP,Udyr
Sett,92,114,206,44.6601941747573,TOP,Udyr
Shaco,5,5,10,50,TOP,Udyr
Shen,68,49,117,58.1196581196581,TOP,Udyr
Shyvana,14,14,28,50,TOP,Udyr
Singed,29,25,54,53.7037037037037,TOP,Udyr
Sion,83,92,175,47.4285714285714,TOP,Udyr
Sivir,1,0,1,100,TOP,Udyr
Skarner,2,2,4,50,TOP,Udyr
Sona,0,1,1,0,TOP,Udyr
Soraka,2,3,5,40,TOP,Udyr
Swain,13,12,25,52,TOP,Udyr
Sylas,12,10,22,54.5454545454545,TOP,Udyr
Syndra,1,0,1,100,TOP,Udyr
TahmKench,34,31,65,52.3076923076923,TOP,Udyr
Talon,3,1,4,75,TOP,Udyr
Taric,1,4,5,20,TOP,Udyr
Teemo,81,67,148,54.7297297297297,TOP,Udyr
Thresh,2,1,3,66.6666666666667,TOP,Udyr
Trundle,14,12,26,53.8461538461538,TOP,Udyr
Tryndamere,52,49,101,51.4851485148515,TOP,Udyr
TwistedFate,2,2,4,50,TOP,Udyr
Twitch,1,1,2,50,TOP,Udyr
Urgot,49,38,87,56.3218390804598,TOP,Udyr
Varus,2,0,2,100,TOP,Udyr
Vayne,29,26,55,52.7272727272727,TOP,Udyr
Veigar,0,1,1,0,TOP,Udyr
Vex,0,1,1,0,TOP,Udyr
Vi,1,0,1,100,TOP,Udyr
Viego,8,11,19,42.1052631578947,TOP,Udyr
Viktor,5,2,7,71.4285714285714,TOP,Udyr
Vladimir,8,12,20,40,TOP,Udyr
Volibear,72,47,119,60.5042016806723,TOP,Udyr
Warwick,26,16,42,61.9047619047619,TOP,Udyr
Xayah,0,1,1,0,TOP,Udyr
XinZhao,2,8,10,20,TOP,Udyr
Yasuo,44,48,92,47.8260869565217,TOP,Udyr
Yone,53,65,118,44.9152542372881,TOP,Udyr
Yorick,44,37,81,54.320987654321,TOP,Udyr
Yuumi,1,1,2,50,TOP,Udyr
Zac,4,4,8,50,TOP,Udyr
Zed,1,0,1,100,TOP,Udyr
Zeri,3,1,4,75,TOP,Udyr
Zyra,0,1,1,0,TOP,Udyr
Aatrox,18,9,27,66.6666666666667,JUNGLE,Udyr
Ahri,1,1,2,50,JUNGLE,Udyr
Akali,1,0,1,100,JUNGLE,Udyr
Akshan,3,1,4,75,JUNGLE,Udyr
Alistar,2,3,5,40,JUNGLE,Udyr
Amumu,351,319,670,52.3880597014925,JUNGLE,Udyr
Anivia,1,1,2,50,JUNGLE,Udyr
Annie,1,0,1,100,JUNGLE,Udyr
Aphelios,0,1,1,0,JUNGLE,Udyr
Ashe,0,1,1,0,JUNGLE,Udyr
Azir,0,2,2,0,JUNGLE,Udyr
Bard,2,2,4,50,JUNGLE,Udyr
Belveth,482,389,871,55.3386911595867,JUNGLE,Udyr
Blitzcrank,1,5,6,16.6666666666667,JUNGLE,Udyr
Brand,2,6,8,25,JUNGLE,Udyr
Braum,0,1,1,0,JUNGLE,Udyr
Caitlyn,0,2,2,0,JUNGLE,Udyr
Camille,0,3,3,0,JUNGLE,Udyr
Chogath,17,15,32,53.125,JUNGLE,Udyr
Darius,30,33,63,47.6190476190476,JUNGLE,Udyr
Diana,717,724,1441,49.7571131158917,JUNGLE,Udyr
Draven,2,2,4,50,JUNGLE,Udyr
DrMundo,22,20,42,52.3809523809524,JUNGLE,Udyr
Ekko,265,305,570,46.4912280701754,JUNGLE,Udyr
Elise,87,91,178,48.876404494382,JUNGLE,Udyr
Evelynn,189,218,407,46.4373464373464,JUNGLE,Udyr
Ezreal,0,2,2,0,JUNGLE,Udyr
Fiddlesticks,216,252,468,46.1538461538462,JUNGLE,Udyr
Fiora,0,2,2,0,JUNGLE,Udyr
Fizz,0,3,3,0,JUNGLE,Udyr
Galio,2,4,6,33.3333333333333,JUNGLE,Udyr
Gangplank,1,0,1,100,JUNGLE,Udyr
Garen,15,15,30,50,JUNGLE,Udyr
Gnar,1,0,1,100,JUNGLE,Udyr
Gragas,52,76,128,40.625,JUNGLE,Udyr
Graves,249,308,557,44.7037701974865,JUNGLE,Udyr
Gwen,29,41,70,41.4285714285714,JUNGLE,Udyr
Hecarim,311,388,699,44.4921316165951,JUNGLE,Udyr
Heimerdinger,0,3,3,0,JUNGLE,Udyr
Irelia,2,2,4,50,JUNGLE,Udyr
Ivern,57,80,137,41.6058394160584,JUNGLE,Udyr
JarvanIV,222,203,425,52.2352941176471,JUNGLE,Udyr
Jax,58,66,124,46.7741935483871,JUNGLE,Udyr
Jayce,1,0,1,100,JUNGLE,Udyr
Jhin,5,2,7,71.4285714285714,JUNGLE,Udyr
Kaisa,1,2,3,33.3333333333333,JUNGLE,Udyr
Kalista,0,1,1,0,JUNGLE,Udyr
Karma,1,1,2,50,JUNGLE,Udyr
Karthus,106,118,224,47.3214285714286,JUNGLE,Udyr
Kassadin,0,2,2,0,JUNGLE,Udyr
Katarina,0,3,3,0,JUNGLE,Udyr
Kayle,2,2,4,50,JUNGLE,Udyr
Kayn,1081,960,2041,52.9642332190103,JUNGLE,Udyr
Khazix,408,400,808,50.4950495049505,JUNGLE,Udyr
Kindred,220,210,430,51.1627906976744,JUNGLE,Udyr
KogMaw,1,0,1,100,JUNGLE,Udyr
Leblanc,0,1,1,0,JUNGLE,Udyr
LeeSin,469,565,1034,45.357833655706,JUNGLE,Udyr
Leona,0,1,1,0,JUNGLE,Udyr
Lillia,353,317,670,52.6865671641791,JUNGLE,Udyr
Lucian,1,2,3,33.3333333333333,JUNGLE,Udyr
Lulu,1,1,2,50,JUNGLE,Udyr
Lux,0,2,2,0,JUNGLE,Udyr
Malphite,13,16,29,44.8275862068966,JUNGLE,Udyr
Maokai,18,22,40,45,JUNGLE,Udyr
MasterYi,693,629,1322,52.4205748865356,JUNGLE,Udyr
MissFortune,0,1,1,0,JUNGLE,Udyr
MonkeyKing,241,215,456,52.8508771929825,JUNGLE,Udyr
Mordekaiser,94,79,173,54.3352601156069,JUNGLE,Udyr
Morgana,23,23,46,50,JUNGLE,Udyr
Nasus,17,23,40,42.5,JUNGLE,Udyr
Nautilus,7,9,16,43.75,JUNGLE,Udyr
Neeko,1,0,1,100,JUNGLE,Udyr
Nidalee,105,154,259,40.5405405405405,JUNGLE,Udyr
Nilah,3,1,4,75,JUNGLE,Udyr
Nocturne,264,283,547,48.2632541133455,JUNGLE,Udyr
Nunu,266,267,533,49.906191369606,JUNGLE,Udyr
Olaf,104,100,204,50.9803921568627,JUNGLE,Udyr
Ornn,6,5,11,54.5454545454545,JUNGLE,Udyr
Pantheon,91,128,219,41.5525114155251,JUNGLE,Udyr
Poppy,99,109,208,47.5961538461538,JUNGLE,Udyr
Pyke,8,5,13,61.5384615384615,JUNGLE,Udyr
Qiyana,54,75,129,41.8604651162791,JUNGLE,Udyr
Quinn,6,4,10,60,JUNGLE,Udyr
Rakan,1,0,1,100,JUNGLE,Udyr
Rammus,232,205,437,53.0892448512586,JUNGLE,Udyr
RekSai,118,132,250,47.2,JUNGLE,Udyr
Renata,0,1,1,0,JUNGLE,Udyr
Renekton,3,2,5,60,JUNGLE,Udyr
Rengar,256,315,571,44.8336252189142,JUNGLE,Udyr
Riven,6,7,13,46.1538461538462,JUNGLE,Udyr
Rumble,8,8,16,50,JUNGLE,Udyr
Samira,0,1,1,0,JUNGLE,Udyr
Sejuani,163,179,342,47.6608187134503,JUNGLE,Udyr
Seraphine,1,1,2,50,JUNGLE,Udyr
Sett,11,11,22,50,JUNGLE,Udyr
Shaco,417,422,839,49.7020262216925,JUNGLE,Udyr
Shen,7,9,16,43.75,JUNGLE,Udyr
Shyvana,217,185,402,53.9800995024876,JUNGLE,Udyr
Singed,11,6,17,64.7058823529412,JUNGLE,Udyr
Sion,20,28,48,41.6666666666667,JUNGLE,Udyr
Skarner,74,67,141,52.4822695035461,JUNGLE,Udyr
Soraka,0,1,1,0,JUNGLE,Udyr
Swain,1,0,1,100,JUNGLE,Udyr
Sylas,14,11,25,56,JUNGLE,Udyr
Syndra,1,1,2,50,JUNGLE,Udyr
TahmKench,0,4,4,0,JUNGLE,Udyr
Taliyah,50,80,130,38.4615384615385,JUNGLE,Udyr
Talon,84,104,188,44.6808510638298,JUNGLE,Udyr
Taric,12,21,33,36.3636363636364,JUNGLE,Udyr
Teemo,32,13,45,71.1111111111111,JUNGLE,Udyr
Thresh,0,2,2,0,JUNGLE,Udyr
Tristana,1,4,5,20,JUNGLE,Udyr
Trundle,505,458,963,52.4402907580478,JUNGLE,Udyr
Tryndamere,10,18,28,35.7142857142857,JUNGLE,Udyr
TwistedFate,2,1,3,66.6666666666667,JUNGLE,Udyr
Twitch,53,55,108,49.0740740740741,JUNGLE,Udyr
Urgot,4,3,7,57.1428571428571,JUNGLE,Udyr
Varus,1,1,2,50,JUNGLE,Udyr
Vayne,1,1,2,50,JUNGLE,Udyr
Vex,0,2,2,0,JUNGLE,Udyr
Vi,339,304,643,52.7216174183515,JUNGLE,Udyr
Viego,582,640,1222,47.6268412438625,JUNGLE,Udyr
Volibear,401,324,725,55.3103448275862,JUNGLE,Udyr
Warwick,392,377,769,50.9752925877763,JUNGLE,Udyr
Xayah,0,1,1,0,JUNGLE,Udyr
Xerath,1,0,1,100,JUNGLE,Udyr
XinZhao,156,169,325,48,JUNGLE,Udyr
Yasuo,11,10,21,52.3809523809524,JUNGLE,Udyr
Yone,11,11,22,50,JUNGLE,Udyr
Yorick,2,2,4,50,JUNGLE,Udyr
Yuumi,2,2,4,50,JUNGLE,Udyr
Zac,345,309,654,52.7522935779816,JUNGLE,Udyr
Zed,119,127,246,48.3739837398374,JUNGLE,Udyr
Zeri,4,5,9,44.4444444444444,JUNGLE,Udyr
Ziggs,0,1,1,0,JUNGLE,Udyr
Zilean,0,1,1,0,JUNGLE,Udyr
Zoe,0,1,1,0,JUNGLE,Udyr
Zyra,0,1,1,0,JUNGLE,Udyr
Aatrox,1,0,1,100,MIDDLE,Udyr
Ahri,5,4,9,55.5555555555556,MIDDLE,Udyr
Akali,10,8,18,55.5555555555556,MIDDLE,Udyr
Akshan,3,2,5,60,MIDDLE,Udyr
Anivia,0,1,1,0,MIDDLE,Udyr
Annie,2,1,3,66.6666666666667,MIDDLE,Udyr
Ashe,2,0,2,100,MIDDLE,Udyr
AurelionSol,0,2,2,0,MIDDLE,Udyr
Azir,5,1,6,83.3333333333333,MIDDLE,Udyr
Cassiopeia,1,0,1,100,MIDDLE,Udyr
Chogath,1,0,1,100,MIDDLE,Udyr
Corki,0,2,2,0,MIDDLE,Udyr
Darius,0,2,2,0,MIDDLE,Udyr
Diana,1,0,1,100,MIDDLE,Udyr
Ekko,4,0,4,100,MIDDLE,Udyr
Ezreal,3,2,5,60,MIDDLE,Udyr
Fiora,1,0,1,100,MIDDLE,Udyr
Fizz,1,3,4,25,MIDDLE,Udyr
Gangplank,3,6,9,33.3333333333333,MIDDLE,Udyr
Garen,0,1,1,0,MIDDLE,Udyr
Gragas,0,2,2,0,MIDDLE,Udyr
Graves,1,0,1,100,MIDDLE,Udyr
Gwen,1,0,1,100,MIDDLE,Udyr
Illaoi,0,1,1,0,MIDDLE,Udyr
Irelia,5,4,9,55.5555555555556,MIDDLE,Udyr
Jayce,1,0,1,100,MIDDLE,Udyr
Kaisa,0,1,1,0,MIDDLE,Udyr
Karthus,1,1,2,50,MIDDLE,Udyr
Kassadin,0,7,7,0,MIDDLE,Udyr
Katarina,14,13,27,51.8518518518518,MIDDLE,Udyr
Leblanc,0,1,1,0,MIDDLE,Udyr
Lissandra,1,1,2,50,MIDDLE,Udyr
Lux,4,3,7,57.1428571428571,MIDDLE,Udyr
Malzahar,0,3,3,0,MIDDLE,Udyr
Maokai,1,0,1,100,MIDDLE,Udyr
Mordekaiser,0,2,2,0,MIDDLE,Udyr
Neeko,3,1,4,75,MIDDLE,Udyr
Nunu,0,1,1,0,MIDDLE,Udyr
Orianna,2,2,4,50,MIDDLE,Udyr
Pantheon,2,1,3,66.6666666666667,MIDDLE,Udyr
Pyke,1,1,2,50,MIDDLE,Udyr
Qiyana,3,2,5,60,MIDDLE,Udyr
Renekton,0,2,2,0,MIDDLE,Udyr
Ryze,3,0,3,100,MIDDLE,Udyr
Sejuani,0,1,1,0,MIDDLE,Udyr
Seraphine,2,0,2,100,MIDDLE,Udyr
Shen,0,1,1,0,MIDDLE,Udyr
Singed,0,1,1,0,MIDDLE,Udyr
Sona,0,1,1,0,MIDDLE,Udyr
Swain,2,2,4,50,MIDDLE,Udyr
Sylas,11,10,21,52.3809523809524,MIDDLE,Udyr
Syndra,2,4,6,33.3333333333333,MIDDLE,Udyr
Taliyah,2,2,4,50,MIDDLE,Udyr
Talon,3,2,5,60,MIDDLE,Udyr
Teemo,1,0,1,100,MIDDLE,Udyr
Tryndamere,1,0,1,100,MIDDLE,Udyr
TwistedFate,3,0,3,100,MIDDLE,Udyr
Varus,1,0,1,100,MIDDLE,Udyr
Veigar,3,6,9,33.3333333333333,MIDDLE,Udyr
Velkoz,0,1,1,0,MIDDLE,Udyr
Vex,4,6,10,40,MIDDLE,Udyr
Viktor,3,0,3,100,MIDDLE,Udyr
Vladimir,3,5,8,37.5,MIDDLE,Udyr
Xerath,2,2,4,50,MIDDLE,Udyr
Yasuo,16,15,31,51.6129032258064,MIDDLE,Udyr
Yone,7,10,17,41.1764705882353,MIDDLE,Udyr
Zed,8,2,10,80,MIDDLE,Udyr
Zeri,1,0,1,100,MIDDLE,Udyr
Ziggs,0,2,2,0,MIDDLE,Udyr
Zoe,2,1,3,66.6666666666667,MIDDLE,Udyr
Akshan,0,2,2,0,BOTTOM,Udyr
Aphelios,1,3,4,25,BOTTOM,Udyr
Ashe,1,4,5,20,BOTTOM,Udyr
Caitlyn,2,2,4,50,BOTTOM,Udyr
Draven,3,0,3,100,BOTTOM,Udyr
Ezreal,3,2,5,60,BOTTOM,Udyr
Gnar,0,1,1,0,BOTTOM,Udyr
Graves,1,0,1,100,BOTTOM,Udyr
Jhin,5,3,8,62.5,BOTTOM,Udyr
Jinx,3,0,3,100,BOTTOM,Udyr
Kaisa,3,1,4,75,BOTTOM,Udyr
Kalista,1,1,2,50,BOTTOM,Udyr
Kled,0,1,1,0,BOTTOM,Udyr
KogMaw,2,1,3,66.6666666666667,BOTTOM,Udyr
Lucian,1,1,2,50,BOTTOM,Udyr
MissFortune,3,1,4,75,BOTTOM,Udyr
Nasus,0,1,1,0,BOTTOM,Udyr
Samira,2,2,4,50,BOTTOM,Udyr
Seraphine,1,0,1,100,BOTTOM,Udyr
Sett,1,0,1,100,BOTTOM,Udyr
Sivir,4,0,4,100,BOTTOM,Udyr
Tristana,0,2,2,0,BOTTOM,Udyr
Twitch,3,2,5,60,BOTTOM,Udyr
Varus,0,2,2,0,BOTTOM,Udyr
Vayne,3,0,3,100,BOTTOM,Udyr
Veigar,1,0,1,100,BOTTOM,Udyr
Xayah,0,1,1,0,BOTTOM,Udyr
Xerath,0,1,1,0,BOTTOM,Udyr
Yasuo,0,3,3,0,BOTTOM,Udyr
Zeri,3,3,6,50,BOTTOM,Udyr
Alistar,1,0,1,100,UTILITY,Udyr
Amumu,1,0,1,100,UTILITY,Udyr
Anivia,0,1,1,0,UTILITY,Udyr
Annie,1,0,1,100,UTILITY,Udyr
Ashe,3,3,6,50,UTILITY,Udyr
Bard,2,3,5,40,UTILITY,Udyr
Blitzcrank,1,6,7,14.2857142857143,UTILITY,Udyr
Brand,5,2,7,71.4285714285714,UTILITY,Udyr
Gragas,0,1,1,0,UTILITY,Udyr
Janna,2,2,4,50,UTILITY,Udyr
Karma,4,2,6,66.6666666666667,UTILITY,Udyr
Karthus,0,1,1,0,UTILITY,Udyr
Leona,4,0,4,100,UTILITY,Udyr
Lulu,6,3,9,66.6666666666667,UTILITY,Udyr
Lux,7,7,14,50,UTILITY,Udyr
Malphite,1,0,1,100,UTILITY,Udyr
Maokai,2,1,3,66.6666666666667,UTILITY,Udyr
Morgana,6,8,14,42.8571428571429,UTILITY,Udyr
Nami,7,3,10,70,UTILITY,Udyr
Nautilus,3,0,3,100,UTILITY,Udyr
Nunu,0,1,1,0,UTILITY,Udyr
Ornn,1,0,1,100,UTILITY,Udyr
Pantheon,2,0,2,100,UTILITY,Udyr
Pyke,3,6,9,33.3333333333333,UTILITY,Udyr
Qiyana,1,0,1,100,UTILITY,Udyr
Rakan,3,0,3,100,UTILITY,Udyr
Rell,2,2,4,50,UTILITY,Udyr
Renata,3,0,3,100,UTILITY,Udyr
Senna,4,2,6,66.6666666666667,UTILITY,Udyr
Seraphine,6,1,7,85.7142857142857,UTILITY,Udyr
Shaco,0,1,1,0,UTILITY,Udyr
Shen,1,0,1,100,UTILITY,Udyr
Sona,2,0,2,100,UTILITY,Udyr
Soraka,6,1,7,85.7142857142857,UTILITY,Udyr
Swain,4,5,9,44.4444444444444,UTILITY,Udyr
TahmKench,1,0,1,100,UTILITY,Udyr
Taric,1,0,1,100,UTILITY,Udyr
Thresh,6,3,9,66.6666666666667,UTILITY,Udyr
TwistedFate,1,0,1,100,UTILITY,Udyr
Veigar,0,1,1,0,UTILITY,Udyr
